input=0 lut=4 n=8 m=7
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	1	0	1
0	0	0	1	0	1	0
0	0	0	1	1	1	1
0	0	1	0	1	0	0
0	0	1	1	0	0	1
0	0	1	1	1	1	0
0	1	0	0	0	1	1
0	1	0	1	0	0	0
0	1	0	1	1	0	1
0	1	1	0	0	1	0
0	1	1	0	1	1	1
0	1	1	1	1	0	0
1	0	0	0	0	0	1
1	0	0	0	1	1	0
1	0	0	1	0	1	1
1	0	1	0	0	0	0
1	0	1	0	1	0	1
1	0	1	1	0	1	0
1	0	1	1	1	1	1
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
1	1	0	0	1	0	0
